pipol_url,pipol_id,title,operating_unit,operating_unit_id,type_id,regular,bases,description,pipol_code,spatial_coverage_id,region_id,regions,provinces,pip,typology_id,cip,cip_type_id,trip,rdip,rdc_required,rdc_endorsed,rdc_endorsed_date,neda_secretariat_review_date,neda_submission_date,icc_endorsed_date,icc_approved_date,neda_board_date,sectors,subsectors,technical_readinesses,implementation_risk,project_status_id,iccable,updates,updates_date,pdp_chapter_id,pdp_chapters,expected_outputs,ten_point_agenda,sustainable_development_goals,gad_id,target_start_year,target_end_year,technical_readiness_id,fs_target_2018,fs_target_2019,fs_target_2020,fs_target_2021,fs_target_2022,fs_target_total,has_row,has_rap,has_row_rap,row_affected,rap_affected,row_target_2017,row_target_2018,row_target_2019,row_target_2020,row_target_2021,row_target_2022,row_target_total,rap_target_2017,rap_target_2018,rap_target_2019,rap_target_2020,rap_target_2021,rap_target_2022,rap_target_total,employment_generated,funding_sources,implementation_mode_id,nep_2017,gaa_2017,disbursement_2016,nep_2018,gaa_2018,disbursement_2017,nep_2019,gaa_2019,disbursement_2018,nep_2020,gaa_2020,disbursement_2019,nep_2021,gaa_2021,disbursement_2020,nep_2022,gaa_2022,disbursement_2021,pdp_indicators,investment_target_2016,investment_target_2017,investment_target_2018,investment_target_2019,investment_target_2020,investment_target_2021,investment_target_2022,investment_target_2023,infrastructure_target_2016,infrastructure_target_2017,infrastructure_target_2018,infrastructure_target_2019,infrastructure_target_2020,infrastructure_target_2021,infrastructure_target_2022,infrastructure_target_2023
http://pipol.neda.gov.ph/editproject/9729,9729,NTA -Tobacco Farm Mechanization Program (TFMP),NTA,36,2,0,"['3', '4', '5', '6', '7', '8']","The TFMP is a three-year program to modernize the conduct of field activities on tobacco production and this done by applying new technologies to increase farmers' efficiencies of labor utilization and increased productivity and income.  The program provides assistance in the form of technology and financial support in acquiring farm machineries and equipment with minimal interest of 2% per annum and one-time service fee of 1% to tobacco-based cooperatives/associations which  is payable in 3 to 10 years depending on the amount availed.  The cooperatives in turn can generate income through the rentals on the use of these equipment.

Objectives:
1. Provide financial support to farmers organizations in acquiring tractors and its accessories; 
2.  Provide income generation project for associations and cooperatives; 
3.  Increase the yield and net income of farmers; 
4.  Generate data/information which are essential in formulating policies for future projects of the same nature; 5.  Evaluate the technical and economic performance of the machineries.",2020-05001-000130,2,2,"['15', '1', '2']","['1', '18', '34', '35', '37', '39', '60']",1,1,0,,1,0,1,0,,,,,,,['6'],['19'],['9'],"Risks:
1) Non maintenance of equipment; 
2) Non payment of loans by cooperatives/associations

Strategies:
1)  Capacitate coop/association members on proper maintenance of machineries/equipment; 
2)  Assign a group to monitor repayment.",2,0,"Finalization of Project Proposal, Tractor Specification, Locations, Beneficiaries; Approval of implementing guidelines by the NTA Board of Directors",19/10/2019,8,['19'],"No. of tractors distributed - 502; 
No.of power tillers - 2,357; 
No. of tobacco transplanters - 728; 
No. of SPIS - 2,455; 
No. of waterpumps distributed - 9,580","['5', '8']","['1', '2', '11']",,2019,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '177', '5']",0,0,0,0,0,2246170000,1337810000,1323380000,0,0,0,0,0,2246170000,1337810000,1323380000
http://pipol.neda.gov.ph/editproject/9444,9444,Operation and Maintenance of Integrated Laboratories,BAFS-ILD,56,1,1,"['1', '2']","Enhanced capacities of DA laboratories to analyze major contaminants, ensured reliable results and accurate data to support regulatory and enforcement purposes, research and development, standards development, and ensured food safety and quality to support an enhanced global competitiveness of Philippine Agriculture and Fishery Products",2020-05001-000043,2,13,"['15', '1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13']","['1', '2', '3', '4', '5', '6', '7', '8', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '45', '46', '48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '77', '78', '79', '80', '81', '82', '83', '88']",1,1,0,,1,1,0,0,,,,,,,['6'],['17'],['8'],"Implementation Risks: a) Non-approval of budgetary requirement for the implementation of the program ;  b) Policy and priority shifts affecting the program

Mitigation:  Development of an Integrated Laboratory Master Plan",1,0,"Ongoing

The Regional Integrated Laboratories from 15 regions have the following accomplishments for January to June 2018:
a. Regional Soils Laboratory (RSL)
The estimated total number of samples analyzed for soil, fertilizer, plant tissue and water analysis were 28,300 samples, while the total kilograms of CFA, Legume Inoculant, Bio-control Agents produced were 256,000.  The total number of samples analyzed for heavy metals were 937.

b.  Regional Feed Chemical Analysis Laboratory (RFCAL)
The estimated total number of samples analyzed for proximate analysis were 9920, while 1600 were analyzed for minerals.   2500 samples were analyzed for Aflatoxin.

c.  Regional Animal Disease Diagnostic Laboratory (RADDL)
The estimated number of samples analyzed for pathology, parasitology, serology, microbiology and virology were 1887, 7625, 8915, 2259 and 9200 respectively.   

d.  Regional Crop Protection Center 
Approximately 2,236,200 cards of Trichogramma were produced, while 88,200 packs of Trichoderma and 21,200 kgs of Metarhizium were produced, while 5,952,300 Earwigs were produced.  Other accomplishments include pesticide residue analysis of 700 samples using the Rapid Test Kit, and plant pest diagnosis of 614 samples.",01/10/2018,8,['19'],"Construction of integrated testing laboratories, procurement of updated laboratory tools and equipment, conduct/provision of training/s to technical personnel, conduct of product sampling/monitoring including crop and livestock production, conduct of testing services, program management and planning and reviews","['4', '5']","['2', '9']",,2018,2022,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '180', '182']",0,0,247556,299495,270738,1471233,133471041,721000,72918,35784,247556,299495,270738,1471233,133471041,721000
http://pipol.neda.gov.ph/editproject/9450,9450,PCA - Coconut Fertilization Project (CFP),PCA,37,1,1,"['1', '2']",This is a quick turn-around approach to increase coconut productivity by using cost-effective and environmental-friendly fertilizers such as the Agricultural Grade Salt and Coconut coir Based Organic fertilizers.,2020-05001-000048,1,,[],[],1,1,0,,0,0,0,0,,,,,,,[],[],[],,1,0,Ongoing,30/06/2018,8,[],"377,760 hectares of coconut lands fertilized and increase in total coconut production.",['5'],['2'],,2014,2022,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,140337000,35112000,0,44138000,144000,198430000,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",635937000,140337000,44138000,225489000,25000000,225489000,225489000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9735,9735,PCA - Coconut Hybridization Project,PCA,37,1,1,"['1', '2']","Mass production of single cross hybrids for distribution to coconut farmers and other industry stakeholders through the PCA Accelerated Planting and Replanting Program. Hybrids have the potetial to produce 4-6 tons copra/ha/year and are found to be very good for the production of high value products like coconut sap sugar, vrigin coconut oil, young tender coconut and fiber.

The program aims to produce and distribute hybrid and high-yielding OPV coconuts to farmers and other industry stakeholders.",2020-05001-000047,1,,[],[],1,1,0,,0,0,0,0,,,,,,,[],[],[],,1,0,"A total os  291,722 and 164,022 hybrids were distributed for 2018 and January-August 2019, respectively, to the Regional Offices, farmers and other coconut industry stakeholders. Training activities on coconut hybridization were conducted at PCA-ZRC and NCSPC, Aroman benefitting 106 and 80 participants, respectively, composed of project personnel, agriculturists and technical staff  from the research centers,  seed production centers and farmers' field. Establishment and renovation of pollen drying facilities were being done. Various equipment and agricultural machineries such as tractors and other agricultural implements were acquired for the project.",31/08/2019,8,[],To produce a total of 7.2M single cross hybrids and 10M open pollinated varieties (OPVs) for the Coconut Planting and Replanting Program.,['5'],['2'],,2018,2022,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,163106000,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '173', '175']",0,0,163106000,163106000,109281000,163106000,163106000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9438,9438,PCA - Coconut Planting and Replanting Project,PCA,37,2,1,"['1', '2', '8']","The project promotes coconut planting in open and suitable areas and replanting of senile and unproductive coconut trees and those damaged by natural calamities using farmers' preferred variety sourced within the locality.

The program aims plant and replant coconut farms to ensure the long-term reliability of supply of coconut in the country in order to cope with the increasing demand in the domestic and international markets.",2020-05001-000075,1,,[],[],1,1,0,,0,0,0,0,,,,,,,[],[],[],,1,0,"29,111,122 palms planted for 2015 - 2017",30/06/2018,8,[],"49,763,793 coconut palms planted",['5'],['2'],,2014,2022,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,400550000,116616000,0,700000000,15491000,476000000,0,0,0,0,0,0,0,0,0,0,0,"['4', '92']",1256693000,400550000,700000000,476000000,428383000,476000000,476000000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/31935,31935,PCA - KAANIB Enterprise Development Program,PCA,37,1,1,"['1', '2', '8']","The program seeks to promote and institutionalize coconut-based enterprises through an integrated resource-service convergence approach to increase farm productivity and incomes of the small coconut farming communities.

The program has four (4) components, namely:
1) Coconut-Coffee Enterprise Development Project;
2) Coconut-Cacao-Based Enterprise Development Project;
3) Coconut Intercropping Project; and
4) Community/Household-level Coconut Processing Project.

Specifically, the program aims to: 
1. Encourage an integrated coconut-based enterprise by putting in place appropriate development support systems; 
2. Showcase coconut-based enterprise model through farm diversification and value-adding technologies managed by CBO or MSME as a tool for income and job generations;
3.  Improve and promote farmers' access to technology, production support services, information, credit and market; and
4. Harness capacities of CBOs and/or MSMEs and members including women, as entrepreneurs using coconut as the medium.",2021-05001-000215,1,,[],[],1,1,0,,0,0,0,0,,,,,,,[],[],[],,1,0,"15,697 hectares intercropped
4,654 livestock distributed
363 coconut enterprises established",15/10/2019,8,[],"To have an average increase in income of PhP 50,000 per farmer per hectare per year and job generation for the coconut farmer participants",['5'],"['1', '2', '8', '12']",,2016,2022,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '93', '179']",630974000,360000000,244208000,38487000,200000000,460100000,460100000,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/32563,32563,PCA - Technical Support in Developing Climate Resilient  Coconut-based Farming Systems,PCA,37,2,0,['7'],"PCA has sought the help of FAO to provide technical assistance (through a TCP) on crop diversification and pest and disease management through Climate Resilient Coconut based-Farming Systems (CR-CBFS) including Integrated Pest Management (IPM) through Climate Resilient Farmer Field School (CR-FFS) to address low productivity of coconut farms due to natural hazards including pest and diseases. FAO has the technical expertise and experience in implementing diversified coconut-based farming systems with climate smart agriculture  and IPM under the National Coconut-based Farming Systems Programme under the Haiyan Response Programme (2014-2015) in Regions IV-B, VI, and VIII.",2021-05001-000269,2,5,"['3', '40', '41', '5']","['5', '8', '20', '40', '57', '61', '68']",1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,The project has been approved by DA Clearinghouse,23/10/2019,8,['20'],"The expected outputs of the project are 1) Technology package for climate resilient coconut-based farming technologies developed and adopted and 2) Trainings to enhance capacities of PCA provincial and municipal agriculturists,LGUs municipal agricultural officers (MAO), CBO officersand memberson resilient coconut-based farming practices andIntegrated Pest Management (IPM)",['5'],['2'],,2019,2021,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '173', '175', '5', '95', '180', '181', '182']",0,0,0,12764936,0,0,0,0,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9814,9814,PCC - Capability Building of ASEAN Biotechnology Researchers for Livestock Resiliency and Sustainability,PCC,30,2,0,['7'],"In the proposed training, the participants will be trained only in one field/expertise (e.g., Animal diseases diagnosis techniques. Cryopreservation, Leptospirosis (Public Health/Zoonotic diseases). The proposed training will be intensive as the participants will be under the supervision of lead livestock researchers in the country. The participants will be trained in the laboratory of these lead livestock researchers, and so, 30 days training is proposed to conduct the activities/experiments effectively, develop skill, and to engage the participant in future research collaboration",2020-05001-000083,2,13,"['1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13']",['34'],1,2,0,,0,0,0,0,,,,,,,[],[],[],,2,0,To be proposed for PCC's NEP in 2021,15/10/2019,8,[],"1. Trainings conducted
2. ASEAN Biotechnology Researchers fully capable and well-versed in relation to the field of Livestock Resiliency and Sustainability",['5'],['2'],,2021,2023,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95']",0,0,0,0,0,2000000,2000000,4000000,0,0,0,0,0,0,0,0
http://pipol.neda.gov.ph/editproject/9483,9483,PCC - Establishment of Performance Testing Stations and Research Laboratory,PCC,30,2,0,['7'],Establishment of facilities for genetic evaluation and selection as well as performance and progeny testing for cows and sires. The performance testing station will serve as an avenue to evaluate the performance of live animals as a result of breed development.,2020-05001-000099,2,13,"['1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13']",['34'],1,1,0,,1,0,0,0,,,,,,,['6'],['18'],['8'],No identified potential risk,2,0,To be included in the budget proposal for 2021,15/10/2019,8,[],Performance Testing Station and Research Laboratory established,"['4', '5']","['2', '9']",,2021,2023,5,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['1'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['5', '95', '180', '181']",0,0,0,0,0,50000000,50000000,200000000,0,0,0,0,0,30000000,30000000,30000000
http://pipol.neda.gov.ph/editproject/28493,28493,PCC - National Dairy Herd Improvement Program (NDHIP) and Enterprise Build Up,PCC,30,2,0,['7'],"The Dairy Herd Improvement Program (DHIP) is sometimes referred to as DHI, DHIA, or DHIR specifically for large animals. This valuable tool helps evaluate the progress of the herd’s milk production while addressing the improvement of the different production management system including breeding, health and nutrition. Through the DHIP, the breeding program of the carabaos at the local level will have a clear direction and its progress is measured over time to ensure that the animals are improving in terms of breeding performance. The DHIP is fairly inexpensive, useful and exciting activity that only requires constant monitoring and evaluation including documentation of activities.

In addition, the dairy herd improvement (DHI) system has a played a critical role in the advancement of the dairy industry.  Even today, it remains an important link in the industry. However, dairy industry changes, such as animal number decreases and shifts, dairy management advances, and on-farm economics, pose significant challenges to DHI. The nature of the dairy market, changing technology, and competitive pressures indicate the need for strategic planning and implementation among DHI participants, players and stakeholders.

The project is expected to benefit some 150,000 dairy farmers and 190 organized groups.",2021-05001-000188,2,13,"['1', '2', '3', '40', '41', '5', '6', '7', '8', '9', '10', '11', '12', '13']","['2', '3', '4', '5', '6', '11', '12', '14', '15', '16', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '34', '35', '36', '37', '39', '40', '41', '43', '45', '46', '48', '49', '51', '52', '53', '55', '56', '57', '58', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '78', '79', '80', '81', '82', '83']",1,2,0,,0,0,1,0,,,,,,,[],[],[],,2,0,"The project has been presented to the DA-wide Clearinghouse Committee. The proposal is currently being revised for resubmission to DA Clearinghouse, and subsequent endorsement to NEDA. Since the project will be funded by ODA-Grant, it is possible that the project will commence by 2020.",07/10/2019,8,[],"a. Improved Data Processing Center, Milk Testing Laboratories and Farmers Field Schools;
b. Established systems for milk collection, milk testing/analysis, data processing, sire selection, animal registry and feedback/extension;
c. Capacitated technical staff and dairy farmers/producers; and
d. Enhanced used of superior genetics.",['5'],['2'],,2020,2024,3,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,['3'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '92', '175', '93', '179', '5', '95', '180', '181']",0,0,0,0,301020000,200680000,200680000,250850000,0,0,0,0,0,0,0,0
